payment_id,order_id,customer_id,payment_date,payment_method,amount,status,processor_fee,net_amount,currency,region,category
928,928,113,2024-05-18,Credit Card,277.95,completed,8.56,269.39,USD,East,Sports
929,929,199,2024-09-16,PayPal,1733.12,completed,59.08,1674.04,USD,West,Food
930,930,191,2024-09-01,Credit Card,2201.1,completed,63.94,2137.16,USD,Central,Books
931,931,116,2023-02-14,Bank Transfer,525.44,failed,2.73,0.0,USD,South,Books
932,932,189,2024-07-26,PayPal,3614.94,completed,123.12,3491.82,USD,West,Books
933,933,113,2023-11-11,Bank Transfer,197.96,completed,1.3,196.66,USD,East,Sports
934,934,157,2024-12-07,PayPal,1284.72,completed,44.07,1240.65,USD,Central,Clothing
935,935,116,2024-05-30,Bank Transfer,6237.0,completed,31.48,6205.52,USD,North,Clothing
936,936,179,2023-05-21,Credit Card,8915.37,completed,258.94,8656.43,USD,West,Sports
937,937,46,2024-08-27,Credit Card,2510.09,completed,73.19,2436.9,USD,South,Sports
938,938,178,2024-12-30,Credit Card,386.37,completed,11.51,374.86,USD,South,Food
939,939,181,2024-10-11,Credit Card,200.56,completed,6.2,194.36,USD,East,Electronics
940,940,187,2024-09-21,Credit Card,6036.7,pending,175.2,0.0,USD,South,Sports
941,941,197,2023-12-11,PayPal,3481.2,completed,118.8,3362.4,USD,Central,Food
942,942,38,2024-12-30,PayPal,426.25,completed,14.97,411.28,USD,North,Sports
943,943,197,2023-10-26,Debit Card,1582.1,completed,24.18,1557.92,USD,South,Electronics
944,944,1,2023-09-20,Credit Card,2402.05,completed,69.82,2332.23,USD,North,Sports
945,945,140,2024-09-16,PayPal,6854.88,completed,233.22,6621.66,USD,West,Clothing
946,946,122,2024-02-25,Debit Card,2075.43,completed,31.23,2044.2,USD,West,Electronics
947,947,63,2023-10-13,Credit Card,6041.0,completed,175.57,5865.43,USD,Central,Food
948,948,54,2023-07-12,Credit Card,7397.28,completed,214.87,7182.41,USD,South,Electronics
949,949,9,2024-08-15,Credit Card,278.16,completed,8.52,269.64,USD,Central,Home & Garden
950,950,13,2024-03-05,Bank Transfer,5066.49,pending,25.63,0.0,USD,South,Clothing
951,951,178,2024-09-04,Debit Card,3074.9,completed,46.34,3028.56,USD,Central,Books
952,952,192,2024-01-06,Credit Card,2899.92,failed,84.37,0.0,USD,North,Electronics
953,953,98,2024-03-16,Debit Card,1648.0,completed,24.87,1623.13,USD,Central,Electronics
954,954,32,2023-10-09,Debit Card,2380.5,completed,35.95,2344.55,USD,East,Books
955,955,179,2024-09-21,Credit Card,3705.8,completed,107.9,3597.9,USD,North,Electronics
956,956,162,2023-04-01,Bank Transfer,6958.18,completed,34.9,6923.28,USD,West,Food
957,957,181,2024-03-16,Credit Card,9345.6,completed,271.15,9074.45,USD,Central,Home & Garden
958,958,160,2023-05-15,PayPal,2385.63,completed,81.38,2304.25,USD,Central,Books
959,959,162,2024-05-21,PayPal,4196.0,completed,143.13,4052.87,USD,South,Books
960,960,50,2023-05-04,Credit Card,2846.0,completed,82.89,2763.11,USD,North,Sports
961,961,54,2024-03-01,Credit Card,1480.2,completed,43.25,1436.95,USD,West,Electronics
962,962,164,2023-01-12,Credit Card,1958.88,completed,57.29,1901.59,USD,South,Food
963,963,18,2023-11-04,Debit Card,1309.4,completed,20.12,1289.28,USD,Central,Books
964,964,30,2023-12-10,Credit Card,4231.48,completed,123.18,4108.3,USD,East,Sports
965,965,8,2023-07-18,PayPal,5888.48,completed,200.52,5687.96,USD,East,Home & Garden
966,966,10,2023-05-21,Credit Card,7336.0,completed,213.18,7122.82,USD,West,Clothing
967,967,138,2024-04-20,Credit Card,6698.55,completed,194.68,6503.87,USD,West,Food
968,968,77,2024-11-26,Bank Transfer,836.76,completed,4.5,832.26,USD,East,Books
969,969,148,2023-12-06,Credit Card,256.86,completed,7.85,249.01,USD,East,Electronics
970,970,8,2024-01-23,Debit Card,719.15,completed,10.9,708.25,USD,Central,Clothing
971,971,48,2023-05-01,Credit Card,5791.58,completed,168.07,5623.51,USD,East,Food
972,972,70,2023-04-02,PayPal,3920.07,completed,133.64,3786.43,USD,West,Clothing
973,973,78,2024-06-23,Credit Card,2744.28,completed,80.03,2664.25,USD,East,Clothing
974,974,10,2023-07-29,Credit Card,760.96,completed,22.18,738.78,USD,North,Sports
975,975,124,2023-06-08,PayPal,294.78,completed,10.16,284.62,USD,South,Home & Garden
976,976,135,2023-12-04,Debit Card,5880.96,completed,88.63,5792.33,USD,South,Electronics
977,977,34,2023-02-09,Debit Card,5779.66,completed,86.9,5692.76,USD,West,Sports
978,978,80,2024-12-07,Credit Card,1059.78,completed,30.98,1028.8,USD,Central,Electronics
979,979,12,2024-06-20,Debit Card,2597.1,completed,39.28,2557.82,USD,East,Electronics
980,980,164,2023-11-26,Debit Card,7228.55,pending,108.68,0.0,USD,South,Clothing
981,981,82,2024-03-29,Crypto,1419.4,completed,14.6,1404.8,USD,North,Home & Garden
982,982,30,2024-09-29,PayPal,414.8,completed,14.36,400.44,USD,Central,Books
983,983,90,2023-11-23,Credit Card,429.04,completed,12.8,416.24,USD,East,Clothing
984,984,44,2023-11-15,Credit Card,2891.7,completed,84.0,2807.7,USD,Central,Home & Garden
985,985,34,2024-04-30,Credit Card,4042.98,completed,117.58,3925.4,USD,North,Electronics
986,986,110,2023-07-06,Credit Card,411.19,completed,12.23,398.96,USD,Central,Books
987,987,80,2023-07-22,PayPal,4651.2,completed,158.55,4492.65,USD,Central,Electronics
988,988,24,2024-04-26,Credit Card,4290.9,completed,124.87,4166.03,USD,North,Sports
989,989,182,2024-04-24,Credit Card,3438.2,completed,100.16,3338.04,USD,West,Clothing
990,990,158,2024-01-11,Credit Card,609.12,completed,17.98,591.14,USD,West,Clothing
991,991,84,2024-05-16,Credit Card,4349.95,completed,126.43,4223.52,USD,North,Electronics
992,992,123,2023-06-24,Debit Card,974.08,completed,15.08,959.0,USD,East,Home & Garden
993,993,131,2024-02-21,Debit Card,5789.4,completed,87.24,5702.16,USD,North,Home & Garden
994,994,78,2024-04-18,Credit Card,5876.64,completed,170.6,5706.04,USD,West,Books
995,995,63,2023-06-15,Bank Transfer,1723.26,completed,8.91,1714.35,USD,West,Sports
996,996,178,2024-03-18,Debit Card,520.95,completed,8.21,512.74,USD,West,Books
997,997,61,2024-11-11,Debit Card,3019.94,completed,45.45,2974.49,USD,North,Food
998,998,30,2024-09-04,Crypto,7964.61,completed,79.96,7884.65,USD,West,Home & Garden
999,999,114,2023-11-13,Debit Card,960.12,completed,14.56,945.56,USD,West,Electronics
1000,1000,153,2024-01-26,Debit Card,1176.6,completed,17.96,1158.64,USD,East,Sports
